Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-6	Advent Calendar 2014, Star Wars (Day  5) - Clone Trooper Weapon Station	2014	5.86	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-7	Advent Calendar 2014, Star Wars (Day  6) - Vulture Droid	2014	4.19	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-8	Advent Calendar 2014, Star Wars (Day  7) - Snowball Missle Launcher	2014	4.57	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-9	Advent Calendar 2014, Star Wars (Day  8) - Snowtrooper	2014	5.05	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-10	Advent Calendar 2014, Star Wars (Day  9) - Anakin's Jedi Starfighter	2014	6.06	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-11	Advent Calendar 2014, Star Wars (Day 10) - TIE Fighter	2014	6.94	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-12	Advent Calendar 2014, Star Wars (Day 11) - TIE Fighter Pilot	2014	5.05	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-13	Advent Calendar 2014, Star Wars (Day 12) - Luke's Landspeeder	2014	6.58	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-14	Advent Calendar 2014, Star Wars (Day 13) - Luke Skywalker	2014	4.32	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-15	Advent Calendar 2014, Star Wars (Day 14) - Moisture Vaporator	2014	5.06	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-16	Advent Calendar 2014, Star Wars (Day 15) - Snowspeeder	2014	7.85	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-17	Advent Calendar 2014, Star Wars (Day 16) - Snowspeeder Pilot	2014	4.39	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-18	Advent Calendar 2014, Star Wars (Day 17) - Hoth Command Center	2014	7.14	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-19	Advent Calendar 2014, Star Wars (Day 18) - General Rieekan	2014	4.25	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-20	Advent Calendar 2014, Star Wars (Day 19) - Holiday Speeder Bike	2014	8.72	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-21	Advent Calendar 2014, Star Wars (Day 20) - Imperial Shuttle	2014	5.65	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-22	Advent Calendar 2014, Star Wars (Day 21) - Anakin's Y-wing Starfighter	2014	5.39	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-23	Advent Calendar 2014, Star Wars (Day 22) - Festive Astromech	2014	6.72	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-24	Advent Calendar 2014, Star Wars (Day 23) - Holiday Fireplace	2014	10.71	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-25	Advent Calendar 2014, Star Wars (Day 24) - Santa Darth Vader	2014	8.28	? x ? x ?
771	Friends	561409-1	Kitchen with Oven for Cookies foil pack	2014	16.9	12 x 15 x 1
390	Holiday & Event / Halloween	40090-1	Halloween Bat	2014	140	14 x 12 x 4
390	Holiday & Event / Thanksgiving	40091-1	Thanksgiving Turkey	2014	139	14 x 12 x 6
390	Holiday & Event / Halloween	850936-1	Halloween Set	2014	77	14 x 12.2 x 4.5
976	LEGO Brand / LEGO Brand Store / Monthly Model	40102-1	Monthly Mini Model Build Set - 2014 09 September, Racing Plane polybag	2014	30.5	17 x 17 x 1
976	LEGO Brand / LEGO Brand Store / Grand Opening	LasVegas-1	LEGO Store Grand Opening Exclusive Set, Fashion Show Mall, Las Vegas, NV	2014	46	? x ? x ?
124	Train / RC Train	66493-1	City Super Pack 4 in 1 (60050, 60052, 7499, 7895)	2014	5200	78 x 53 x 13.5
787	Legends of Chima	LOC391409-1	Ice Prison foil pack	2014	14.8	10 x 14 x 1.5
710	Modular Buildings	40180-1	Theater - Bricktober 2014	2014	126	14 x 12 x 4.5
710	Modular Buildings	40181-1	Pizza Place - Bricktober 2014	2014	108	14 x 12 x 4.5
710	Modular Buildings	40182-1	Fire Station - Bricktober 2014	2014	119	14 x 12 x 4.5
710	Modular Buildings	40183-1	Town Hall - Bricktober 2014	2014	129	14 x 12 x 4.5
179	Racers / Ferrari	40190-1	Ferrari F138 polybag	2014	35	19.4 x 16.8 x 1
179	Racers / Ferrari	40191-1	Ferrari F12 Berlinetta polybag	2014	44	19.5 x 16.5 x 0
179	Racers / Ferrari	40192-1	Ferrari 250 GTO polybag	2014	44	19.5 x 16.5 x 0
179	Racers / Ferrari	40193-1	Ferrari 512 S polybag	2014	41	19.5 x 16.7 x 0
179	Racers / Ferrari	40194-1	Finish Line & Podium polybag	2014	75	19.7 x 19.2 x 1.5
179	Racers / Ferrari	40195-1	Shell Station polybag	2014	100	19.5 x 18.5 x 0
179	Racers / Ferrari	40196-1	Shell Tanker polybag	2014	85	19 x 19.5 x 3
771	Friends / Animals Series 6	41047-1	Seal's Little Rock	2014	41	13 x 18 x 2.5
771	Friends / Animals Series 6	41048-1	Lion Cub's Savannah	2014	39	13 x 18 x 2.5
771	Friends / Animals Series 6	41049-1	Panda's Bamboo	2014	41	13 x 18 x 2.5
390	Holiday & Event / Advent	922705-1	Advent Calendar 1993	1993	150	36 x 53 x 2
808	Mixels / Mixels Series 3	5003812-1	Mixels Series 3 Collection	2014	450	? x ? x ?
390	Holiday & Event / Christmas	850939-1	Santa Set	2014	73	14 x 4.5 x 12.2
787	Legends of Chima	850913-1	Fire and Ice Minifigure Accessory Set	2014	82	26.5 x 12 x 3
390	Holiday & Event / Advent Sub-Set / City	60063-2	Advent Calendar 2014, City (Day  1) - Boy Posting Christmas Mail	2014	4.67	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-3	Advent Calendar 2014, City (Day  2) - Mailbox with Green Frog	2014	7.17	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-4	Advent Calendar 2014, City (Day  3) - Snowman	2014	3.27	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-5	Advent Calendar 2014, City (Day  4) - Pie Stall	2014	4.99	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-6	Advent Calendar 2014, City (Day  5) - Girl with Croissant	2014	5.15	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-7	Advent Calendar 2014, City (Day  6) - Fruit Stall	2014	11.98	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-8	Advent Calendar 2014, City (Day  7) - Little Shop	2014	14.62	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-9	Advent Calendar 2014, City (Day  8) - Girl on Ice Skates	2014	4.72	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-10	Advent Calendar 2014, City (Day  9) - Handcart with Bread	2014	9.8	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-11	Advent Calendar 2014, City (Day 10) - Small Catapult	2014	4.83	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-12	Advent Calendar 2014, City (Day 11) - Policeman with Loudhailer / Megaphone and Sheet Music	2014	5.63	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-13	Advent Calendar 2014, City (Day 12) - Duck with Remote Control	2014	3.45	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-14	Advent Calendar 2014, City (Day 13) - Burglar with Bag and Flashlight	2014	6.61	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-15	Advent Calendar 2014, City (Day 14) - Sled	2014	4.27	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-16	Advent Calendar 2014, City (Day 15) - Dog with Bone and Food Dish	2014	3.99	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-17	Advent Calendar 2014, City (Day 16) - Santa's Snowmobile	2014	7.55	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-18	Advent Calendar 2014, City (Day 17) - Santa's Sled with Box	2014	5.87	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-19	Advent Calendar 2014, City (Day 18) - Policeman with Cup and Handcuffs	2014	4.95	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-20	Advent Calendar 2014, City (Day 19) - Turkey Dinner	2014	8.47	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-21	Advent Calendar 2014, City (Day 20) - Axe, Shovel and Logs	2014	5.61	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-22	Advent Calendar 2014, City (Day 21) - Christmas Present and Stocking	2014	4.89	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-23	Advent Calendar 2014, City (Day 22) - Christmas Tree	2014	10.86	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-24	Advent Calendar 2014, City (Day 23) - Tricycle	2014	6.78	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60063-25	Advent Calendar 2014, City (Day 24) - Santa with Bag and Cookie	2014	6.37	? x ? x ?
808	Mixels / Mixels Series 3	6065102-1	Mixels Series 3 (Box of 30)	2014	1798	27.8 x 30.2 x 18
390	Holiday & Event / Christmas	40106-1	Toy Workshop - Limited Edition 2014 Holiday Set (1 of 2)	2014	142	14 x 12 x 6
746	Collectible Minifigures / Series 12 Minifigures	col12-1	Wizard, Series 12 (Complete Set with Stand and Accessories)	2014	11.8	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-2	Hun Warrior, Series 12 (Complete Set with Stand and Accessories)	2014	11.3	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-3	Fairytale Princess, Series 12 (Complete Set with Stand and Accessories)	2014	11.9	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-4	Video Game Guy, Series 12 (Complete Set with Stand and Accessories)	2014	10	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-5	Battle Goddess, Series 12 (Complete Set with Stand and Accessories)	2014	12	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-6	Space Miner, Series 12 (Complete Set with Stand and Accessories)	2014	12.8	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-7	Lifeguard, Series 12 (Complete Set with Stand and Accessories)	2014	10.7	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-8	Prospector, Series 12 (Complete Set with Stand and Accessories)	2014	10.8	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-9	Jester, Series 12 (Complete Set with Stand and Accessories)	2014	10.5	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-10	Dino Tracker, Series 12 (Complete Set with Stand and Accessories)	2014	10.6	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-11	Pizza Delivery Guy, Series 12 (Complete Set with Stand and Accessories)	2014	10.6	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-12	Rock Star, Series 12 (Complete Set with Stand and Accessories)	2014	11.1	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-13	Swashbuckler, Series 12 (Complete Set with Stand and Accessories)	2014	10.7	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-14	Piggy Guy, Series 12 (Complete Set with Stand and Accessories)	2014	11	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-15	Genie Girl, Series 12 (Complete Set with Stand and Accessories)	2014	10.5	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 12 Minifigures	col12-16	Spooky Girl, Series 12 (Complete Set with Stand and Accessories)	2014	11.2	8.8 x 11.8 x 1.5
166	Educational & Dacta / Service Packs / Technic	991981-1	16MM Grey Tubing (Pack of 25)	?	13	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-2	Advent Calendar 2014, Friends (Day  1) - Mia	2014	3.63	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-3	Advent Calendar 2014, Friends (Day  2) - Sled	2014	6.65	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-4	Advent Calendar 2014, Friends (Day  3) - Gift and Basket	2014	1.83	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-5	Advent Calendar 2014, Friends (Day  4) - Deer and Tree	2014	6.19	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-6	Advent Calendar 2014, Friends (Day  5) - Holiday Window Scene	2014	11.45	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-7	Advent Calendar 2014, Friends (Day  6) - Ewa, Christmas Outfit	2014	3.78	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-8	Advent Calendar 2014, Friends (Day  7) - Table	2014	9.1	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-9	Advent Calendar 2014, Friends (Day  8) - Chairs	2014	4.76	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-10	Advent Calendar 2014, Friends (Day  9) - Holiday Candle	2014	2.02	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-11	Advent Calendar 2014, Friends (Day 10) - Friends Kitchen Accessories	2014	5.2	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-12	Advent Calendar 2014, Friends (Day 11) - Stove	2014	8.03	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-13	Advent Calendar 2014, Friends (Day 12) - Sweets and Saucepan	2014	1.97	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-14	Advent Calendar 2014, Friends (Day 13) - Sideboard	2014	9.39	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-15	Advent Calendar 2014, Friends (Day 14) - Goblets and Food	2014	3.37	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-16	Advent Calendar 2014, Friends (Day 15) - Sink	2014	6.64	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-17	Advent Calendar 2014, Friends (Day 16) - Cake and Cups	2014	2.8	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-18	Advent Calendar 2014, Friends (Day 17) - Holiday Fireplace	2014	8.73	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-19	Advent Calendar 2014, Friends (Day 18) - End Table and Book	2014	5.52	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-20	Advent Calendar 2014, Friends (Day 19) - Couch / Sofa	2014	9.28	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-21	Advent Calendar 2014, Friends (Day 20) - White Cat	2014	2.63	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-22	Advent Calendar 2014, Friends (Day 21) - Radio and Cell Phone	2014	4.01	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-23	Advent Calendar 2014, Friends (Day 22) - Large Present	2014	3.19	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-24	Advent Calendar 2014, Friends (Day 23) - Christmas Tree	2014	12.82	? x ? x ?
390	Holiday & Event / Advent Sub-Set / Friends	41040-25	Advent Calendar 2014, Friends (Day 24) - Present with Skates, Camera	2014	7.23	? x ? x ?
545	FIRST LEGO League	45800-1	FIRST LEGO League (FLL) Challenge 2014 - World Class	2014	?	? x ? x ?
390	Holiday & Event / Christmas	40092-1	Reindeer	2014	132	14 x 12 x 6
65	Star Wars / Star Wars Microfighters Series 1	66514-1	Star Wars Microfighters Super Pack 3 in 1 (75028, 75029, 75030)	2014	436	? x ? x ?
759	Ninjago / Rebooted	5002144-1	Dareth vs. Nindroid polybag	2014	12	14 x 14 x 1
65	Star Wars / Star Wars Microfighters Series 1 / Star Wars Episode 4/5/6	66515-1	Star Wars Microfighters Super Pack 3 in 1 (75031, 75032, 75033)	2014	416	? x ? x ?
63	Service Packs / Technic	1117-1	Axles and Bushes	1978	17	9.3 x 14.4 x 0.5
789	The Hobbit and the Lord of the Rings / The Hobbit / The Battle of the Five Armies	79015-1	Witch-king Battle	2014	142	19 x 14 x 4.4
789	The Hobbit and the Lord of the Rings / The Hobbit / The Battle of the Five Armies	79016-1	Attack on Lake-town	2014	469	28 x 26 x 5.7
789	The Hobbit and the Lord of the Rings / The Hobbit / The Battle of the Five Armies	79017-1	The Battle of Five Armies	2014	812	47.5 x 28 x 6
390	Holiday & Event / Christmas	850949-1	Christmas Ornament Snow Hut	2014	67.62	? x ? x ?
390	Holiday & Event / Christmas	850950-1	Christmas Ornament Cat	2014	?	? x ? x ?
167	Duplo / Disney's Mickey Mouse	10579-1	Read and Build Clubhouse Café (Cafe)	2014	?	21.2 x 20.3 x 7
390	Holiday & Event / Halloween / Friends	561410-1	{Halloween Shop foil pack}	2014	23.8	12 x 15 x 2
976	LEGO Brand / Promotional	4000014-2	The LEGOLAND Train - LEGO Fan Weekend Exclusive Edition	2014	911	31 x 23 x 7.2
787	Legends of Chima	LOC391410-1	Sykor foil pack	2014	6.5	10 x 14 x 1.5
390	Holiday & Event / Christmas	40093-1	Snowman	2014	158.82	14 x 12 x 4
65	Star Wars / Star Wars Other	tf11-1	Star Wars Miniland Figures (Toy Fair 2011 Collector's Party)	2011	?	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Monthly Model	40104-1	Monthly Mini Model Build Set - 2014 10 October, Monster (Frankenstein) polybag	2014	35	16.8 x 17 x 1
746	Collectible Minifigures / Series 12 Minifigures	6059291-1	Minifigure, Series 12 (Box of 60)	2014	912	? x ? x ?
976	LEGO Brand / LEGO Facilities	4000016-1	Billund Airport	2014	316	26 x 14 x 4.7
768	Super Heroes / (Other)	5002125-1	Electro polybag	2014	6	? x ? x ?
273	Bionicle	comcon042-1	Tahu Mask - New York Comic-Con 2014 Exclusive	2014	21	10.2 x 14.5 x 2.5
787	Legends of Chima	66491-1	Legends of Chima Super Pack 5 in 1 (70126, 70128, 70129, 70130, 70131)	2014	1703	58 x 37.4 x 8.4
976	LEGO Brand / LEGO Brand Store / Grand Opening	Flatiron-1	LEGO Store Grand Opening Exclusive Set, Flatiron District, New York, NY	2014	?	? x ? x ?
801	Minecraft	21113-1	The Cave	2014	418	26 x 19.5 x 7
768	Super Heroes / Guardians of the Galaxy	5002145-1	Rocket Raccoon polybag	2014	14.8	14 x 14 x 1
390	Holiday & Event / Christmas	40107-1	Winter Skating Scene - Limited Edition 2014 Holiday Set (2 of 2)	2014	144	14 x 12 x 6
801	Minecraft	21115-1	First Night	2014	854	28 x 26 x 9.5
801	Minecraft	21114-1	The Farm	2014	475	35 x 19 x 5.7
801	Minecraft	21116-1	Crafting Box	2014	1045	38 x 26 x 9.5
801	Minecraft	21117-1	The Ender Dragon	2014	960	48 x 28 x 7.2
801	Minecraft	21118-1	The Mine	2014	1730	48 x 34.5 x 9.2
787	Legends of Chima	11904-1	Parts for Brickmaster Legends of Chima (included in Book 5002773)	2013	142	25 x 22 x 2
166	Educational & Dacta / Duplo	5003473-1	DUPLO Creative Builder Center Pack	2013	?	? x ? x ?
771	Friends	561411-1	Cat's Hideout foil pack	2014	17.4	12 x 15 x 2
171	Creator / Basic Set	5482-2	Ultimate LEGO House Building Set (Green Tub)	2006	?	? x ? x ?
166	Educational & Dacta / Universal Building Set	1050-2	Universal Set for boys and girls from 6 years	1976	?	40 x 30 x 6.5
749	Hero Factory	40117-1	Villains Minimodel polybag	2014	51.7	20 x 19.5 x 3
166	Educational & Dacta / Supplemental	9840-2	Storage Solution (6 pack)	2006	5900	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Monthly Model	40103-1	Monthly Mini Model Build Set - 2014 11 November, Rocket polybag	2014	32.3	? x ? x ?
787	Legends of Chima	LOC391411-1	Ice Cannon foil pack	2014	14.8	12 x 15 x 1.5
423	Classic	10699-1	Sand Baseplate	2015	109	26 x 31 x 0.4
423	Classic	10700-1	Green Baseplate	2015	103	26 x 31 x 0.4
423	Classic	10701-1	Gray Baseplate	2015	228	38.7 x 44 x 0.4
423	Classic / Supplemental	10694-1	Creative Supplement Bright	2015	468	26 x 19 x 7
423	Classic	10696-1	Medium Creative Brick Box	2015	1043	35.6 x 17.8 x 16.8
423	Classic / Supplemental	10693-1	Creative Supplement	2015	502	26 x 19 x 7
423	Classic	10692-1	Creative Bricks	2015	429	16.8 x 16.8 x 16.8
171	Creator / Model / Robot	31034-1	Future flyers	2015	394	26 x 19 x 6
759	Ninjago / Tournament of Elements	70754-1	ElectroMech	2015	224	26 x 14 x 4.5
61	Pirates / Pirates III	70411-1	Treasure Island	2015	330	26.2 x 19.1 x 6.1
771	Friends	41088-1	Puppy Training	2015	65	12 x 9 x 4.5
771	Friends	41087-1	Bunny & Babies	2015	61.8	12 x 9 x 4.5
809	Juniors / Traffic	10680-1	Garbage Truck	2015	311	26 x 19 x 6
809	Juniors / Recreation	10677-1	Beach Trip	2015	127	15.5 x 14 x 4.4
36	Technic / Model / Race	42033-1	Record Breaker	2015	268	26 x 14 x 4.9
171	Creator / Model / Building	31036-1	Toy & Grocery Shop	2015	788	38 x 26 x 5.5
171	Creator / Model / Building	31035-1	Beach Hut	2015	592	35.4 x 19.1 x 5.9
171	Creator / Basic Model / Race	31030-1	Red Go-Kart	2015	190	19 x 14 x 4.5
171	Creator / Model / Traffic	31033-1	Vehicle Transporter	2015	402	26.2 x 19.1 x 6.1
171	Creator / Model / Creature	31032-1	Red Creatures	2015	293	26 x 14 x 4.5
171	Creator / Model / Creature	31031-1	Rainforest Animals	2015	288	26 x 14 x 4.7
171	Creator / Model / Airport	31029-1	Cargo Heli	2015	187	19 x 14 x 4.5
171	Creator / Basic Model / Harbor	31028-1	Sea Plane	2015	73	12 x 9 x 4.5
171	Creator / Basic Model / Race	31027-1	Blue Racer	2015	66	12 x 9 x 4.5
771	Friends	5004260-1	Friends Animal Collection	2014	?	? x ? x ?
65	Star Wars / Star Wars Expanded Universe	75087-1	Anakin's Custom Jedi Starfighter	2015	561.32	27.5 x 26 x 5.5
65	Star Wars / Star Wars Episode 2	75085-1	Hailfire Droid	2015	268	20.5 x 19 x 6
65	Star Wars / Star Wars Microfighters Series 2 / Star Wars Episode 3	75072-1	ARC-170 Starfighter	2015	92	14 x 12 x 4.5
273	Bionicle / Masters	70789-1	Onua Master of Earth	2015	256	18.5 x 25.5 x 4.5
273	Bionicle / Protectors	70783-1	Protector of Fire	2015	137	14 x 19 x 5
273	Bionicle / Protectors	70782-1	Protector of Ice	2015	138	14 x 19 x 5
273	Bionicle / Protectors	70781-1	Protector of Earth	2015	139	14 x 19 x 5
273	Bionicle / Protectors	70780-1	Protector of Water	2015	135	14 x 19 x 5
273	Bionicle / Protectors	70779-1	Protector of Stone	2015	134	14 x 19 x 5
273	Bionicle / Protectors	70778-1	Protector of Jungle	2015	135	14 x 19 x 5
629	Architecture	21023-1	Flatiron Building	2015	612	19 x 26 x 6
629	Architecture	21022-1	Lincoln Memorial	2015	358	26 x 19 x 4.5
65	Star Wars / Star Wars Clone Wars	75088-1	Senate Commando Troopers	2015	120.8	19.1 x 14.1 x 4.5
759	Ninjago / Tournament of Elements	70755-1	Jungle Raider	2015	332	26 x 19 x 6
759	Ninjago / Tournament of Elements	70753-1	Lava Falls	2015	142	15.5 x 14 x 4.5
771	Friends	41097-1	Heartlake Hot Air Balloon	2015	404	28.2 x 26.2 x 5.9
771	Friends	41095-1	Emma's House	2015	1360	52.5 x 27.5 x 7
771	Friends	41094-1	Heartlake Lighthouse	2015	816	37 x 26 x 6
771	Friends	41093-1	Heartlake Hair Salon	2015	555	27 x 26 x 5
771	Friends	41092-1	Stephanie's Pizzeria	2015	121	15.5 x 14 x 4.4
771	Friends	41090-1	Olivia's Garden Pool	2015	124	15.5 x 14 x 4.4
771	Friends	41086-1	Vet Ambulance	2015	122	15.5 x 14 x 5.4
771	Friends	41085-1	Animal Care Clinic	2015	375	25 x 19 x 5.3
67	Town / City / Fire	60088-1	Fire Starter Set	2015	122	15.5 x 14 x 4.3
67	Town / City	60086-1	City Starter Set	2015	505	28 x 26 x 5.5
67	Town / City / Traffic	60083-1	Snowplow Truck	2015	386	26 x 19 x 7
67	Town / City / Wrecker	60081-1	Pickup Tow Truck	2015	386	26 x 19 x 6
67	Town / City / Construction	60076-1	Demolition Site	2015	1378	54 x 28 x 7.4
67	Town / City / Construction	60073-1	Service Truck	2015	375	26 x 19 x 6
67	Town / City / Police	60069-1	Swamp Police Station	2015	1551	53.5 x 28 x 8.5
67	Town / City / Police	60067-1	Helicopter Pursuit	2015	622	28 x 26 x 7.3
65	Star Wars / Star Wars Rebels	75090-1	Ezra's Speeder Bike	2015	265	26 x 14 x 6
65	Star Wars / Star Wars Expanded Universe	75089-1	Geonosis Troopers	2015	119.9	19.1 x 14.1 x 4.5
65	Star Wars / Star Wars Episode 1	75086-1	Battle Droid Troop Carrier	2015	561	28 x 26.5 x 5.5
65	Star Wars / Star Wars Rebels	75083-1	AT-DP	2015	753	26 x 38 x 7
65	Star Wars / Star Wars Rebels	75082-1	TIE Advanced Prototype	2015	533	28.2 x 26.2 x 5.9
65	Star Wars / Star Wars Episode 4/5/6	75081-1	T-16 Skyhopper	2015	428.5	26 x 18.8 x 7
65	Star Wars / Star Wars Episode 1	75080-1	AAT	2015	371	26 x 19 x 6
65	Star Wars / Star Wars Expanded Universe	75079-1	Shadow Troopers	2015	120.3	19.1 x 14.1 x 4.5
65	Star Wars / Star Wars Rebels	75078-1	Imperial Troop Transport	2015	158	19.1 x 14.1 x 4.5
65	Star Wars / Star Wars Microfighters Series 2 / Star Wars Episode 2	75077-1	Homing Spider Droid	2015	93	14 x 12 x 4.5
65	Star Wars / Star Wars Microfighters Series 2 / Star Wars Episode 2	75076-1	Republic Gunship	2015	105	14 x 12 x 4.5
65	Star Wars / Star Wars Microfighters Series 2 / Star Wars Episode 4/5/6	75075-1	AT-AT	2015	91	14 x 12 x 4.5
65	Star Wars / Star Wars Microfighters Series 2 / Star Wars Episode 4/5/6	75074-1	Snowspeeder	2015	96	14 x 12 x 4.5
65	Star Wars / Star Wars Microfighters Series 2 / Star Wars Episode 3	75073-1	Vulture Droid	2015	99	14 x 12 x 4.5
61	Pirates / Pirates III	70413-1	The Brick Bounty	2015	1640	48 x 37.8 x 9.4
61	Pirates / Pirates III	70412-1	Soldiers Fort	2015	503	28.2 x 26.2 x 5.9
61	Pirates / Pirates III	70410-1	Soldiers Outpost	2015	321	26.2 x 19.1 x 6.1
61	Pirates / Pirates III	70409-1	Shipwreck Defense	2015	115	15.7 x 14.1 x 4.5
815	Ultra Agents	70170-1	UltraCopter vs. AntiMatter	2015	1122	54 x 28 x 7.3
815	Ultra Agents	70168-1	Drillex Diamond Job	2015	427	35 x 19 x 5.8
815	Ultra Agents	70167-1	Invizable Gold Getaway	2015	313	26 x 19 x 4.5
815	Ultra Agents	70166-1	Spyclops Infiltration	2015	120	15.5 x 14 x 4.4
809	Juniors / Pirates	10679-1	Pirate Treasure Hunt	2015	140	15.5 x 14 x 6
787	Legends of Chima	70232-1	Saber-tooth Tiger Tribe Pack	2015	99	14 x 12 x 4.5
787	Legends of Chima	70231-1	Crocodile Tribe Pack	2015	92	14 x 12 x 4.5
787	Legends of Chima	70230-1	Ice Bear Tribe Pack	2015	102	14 x 12 x 4.5
787	Legends of Chima	70229-1	Lion Tribe Pack	2015	93	14 x 12 x 4.5
